Fecha,Hora,Día,Mes,Temperatura (°C),Watermark Comercial,Watermark Uni,Riego,,,,,,,,
08/12/2025,21:00,Lunes,Diciembre 2025,21.9,37.89,36.61,0,,,,,,,,
08/12/2025,22:00,Lunes,Diciembre 2025,20.6,37.07,36.19,0,,,,,,,,
08/12/2025,23:00,Lunes,Diciembre 2025,20.6,36.52,35.5,0,,,,,,,,
09/12/2025,00:00,Martes,Diciembre 2025,20.3,37,35.73,0,,,,,,,,
09/12/2025,01:00,Martes,Diciembre 2025,20,37.49,36.11,0,,,,,,,,
09/12/2025,02:00,Martes,Diciembre 2025,21.2,37.95,36.66,0,,,,,,,,
09/12/2025,03:00,Martes,Diciembre 2025,21.7,38.46,37.02,0,,,,,,,,
09/12/2025,04:00,Martes,Diciembre 2025,24,38.91,37.38,0,,,,,,,,
09/12/2025,05:00,Martes,Diciembre 2025,25.9,39.31,37.59,0,,,,,,,,
09/12/2025,06:00,Martes,Diciembre 2025,27.8,40.06,37.83,0,,,,,,,,
09/12/2025,07:00,Martes,Diciembre 2025,29.8,40.56,38.25,0,,,,,,,,
09/12/2025,08:00,Martes,Diciembre 2025,31.4,41.14,38.54,0,,,,,,,,
09/12/2025,09:00,Martes,Diciembre 2025,33.1,41.5,38.76,0,,,,,,,,
09/12/2025,10:00,Martes,Diciembre 2025,34.4,42,39.01,0,,,,,,,,
09/12/2025,11:00,Martes,Diciembre 2025,35,42,39.11,1,,,,,,,,
09/12/2025,12:00,Martes,Diciembre 2025,34.5,40.82,38.03,0,,,,,,,,
09/12/2025,13:00,Martes,Diciembre 2025,34.8,39.9,37.1,0,,,,,,,,
09/12/2025,14:00,Martes,Diciembre 2025,33.5,38.88,36.02,0,,,,,,,,
09/12/2025,15:00,Martes,Diciembre 2025,32.5,39.25,36.31,0,,,,,,,,
09/12/2025,16:00,Martes,Diciembre 2025,31.6,39.56,36.69,0,,,,,,,,
09/12/2025,17:00,Martes,Diciembre 2025,29.2,39.98,37.02,0,,,,,,,,
09/12/2025,18:00,Martes,Diciembre 2025,27.6,40.1,37.11,1,,,,,,,,
09/12/2025,19:00,Martes,Diciembre 2025,25.2,39.29,36.76,0,,,,,,,,
09/12/2025,20:00,Martes,Diciembre 2025,23.8,38.71,36.38,0,,,,,,,,
09/12/2025,21:00,Martes,Diciembre 2025,22.5,38.3,36,0,,,,,,,,
09/12/2025,22:00,Martes,Diciembre 2025,20.9,37.68,35.49,0,,,,,,,,
09/12/2025,23:00,Martes,Diciembre 2025,20.7,37.03,34.95,0,,,,,,,,
10/12/2025,00:00,Miércoles,Diciembre 2025,20,37.51,35.22,0,,,,,,,,
10/12/2025,01:00,Miércoles,Diciembre 2025,20.7,38.17,35.44,0,,,,,,,,
10/12/2025,02:00,Miércoles,Diciembre 2025,21.5,38.73,35.91,0,,,,,,,,
10/12/2025,03:00,Miércoles,Diciembre 2025,22.7,39.47,36.15,0,,,,,,,,
10/12/2025,04:00,Miércoles,Diciembre 2025,23.9,39.93,36.63,0,,,,,,,,
10/12/2025,05:00,Miércoles,Diciembre 2025,26,40.3,37.18,0,,,,,,,,
10/12/2025,06:00,Miércoles,Diciembre 2025,27.2,40.99,37.66,0,,,,,,,,
10/12/2025,07:00,Miércoles,Diciembre 2025,29.3,41.67,38.16,0,,,,,,,,
10/12/2025,08:00,Miércoles,Diciembre 2025,30.9,42,38.64,0,,,,,,,,
10/12/2025,09:00,Miércoles,Diciembre 2025,33,42,38.85,0,,,,,,,,
10/12/2025,10:00,Miércoles,Diciembre 2025,34.2,42,39.25,0,,,,,,,,
10/12/2025,11:00,Miércoles,Diciembre 2025,34.8,42,39.44,1,,,,,,,,
10/12/2025,12:00,Miércoles,Diciembre 2025,35,40.84,38.46,0,,,,,,,,
10/12/2025,13:00,Miércoles,Diciembre 2025,34.7,39.41,37.42,0,,,,,,,,
10/12/2025,14:00,Miércoles,Diciembre 2025,33.7,38.28,36.22,0,,,,,,,,
10/12/2025,15:00,Miércoles,Diciembre 2025,33.2,38.66,36.46,0,,,,,,,,
10/12/2025,16:00,Miércoles,Diciembre 2025,32.6,39.32,36.92,0,,,,,,,,
10/12/2025,17:00,Miércoles,Diciembre 2025,30.8,39.63,37.29,0,,,,,,,,
10/12/2025,18:00,Miércoles,Diciembre 2025,28.2,39.89,37.47,1,,,,,,,,
10/12/2025,19:00,Miércoles,Diciembre 2025,25.9,39.47,36.92,0,,,,,,,,
10/12/2025,20:00,Miércoles,Diciembre 2025,24.2,38.77,36.26,0,,,,,,,,
10/12/2025,21:00,Miércoles,Diciembre 2025,22,37.93,35.62,0,,,,,,,,
10/12/2025,22:00,Miércoles,Diciembre 2025,21.5,37.43,35.31,0,,,,,,,,
10/12/2025,23:00,Miércoles,Diciembre 2025,20.4,36.62,34.99,0,,,,,,,,
11/12/2025,00:00,Jueves,Diciembre 2025,20.2,37.34,35.47,0,,,,,,,,
11/12/2025,01:00,Jueves,Diciembre 2025,20,37.92,35.73,0,,,,,,,,
11/12/2025,02:00,Jueves,Diciembre 2025,20.8,38.55,35.98,0,,,,,,,,
11/12/2025,03:00,Jueves,Diciembre 2025,22.4,39.28,36.51,0,,,,,,,,
11/12/2025,04:00,Jueves,Diciembre 2025,23.6,40.03,37.05,0,,,,,,,,
11/12/2025,05:00,Jueves,Diciembre 2025,25.1,40.62,37.57,0,,,,,,,,
11/12/2025,06:00,Jueves,Diciembre 2025,28,41.06,37.97,0,,,,,,,,
11/12/2025,07:00,Jueves,Diciembre 2025,29.9,41.46,38.43,0,,,,,,,,
11/12/2025,08:00,Jueves,Diciembre 2025,31,42,38.68,0,,,,,,,,
11/12/2025,09:00,Jueves,Diciembre 2025,33.2,42,39.13,0,,,,,,,,
11/12/2025,10:00,Jueves,Diciembre 2025,34.1,42,39.49,0,,,,,,,,
11/12/2025,11:00,Jueves,Diciembre 2025,34.5,42,39.55,1,,,,,,,,
11/12/2025,12:00,Jueves,Diciembre 2025,34.8,40.58,38.35,0,,,,,,,,
11/12/2025,13:00,Jueves,Diciembre 2025,34.6,39.59,37.83,0,,,,,,,,
11/12/2025,14:00,Jueves,Diciembre 2025,34.4,38.43,36.89,0,,,,,,,,
11/12/2025,15:00,Jueves,Diciembre 2025,32.8,38.77,37.24,0,,,,,,,,
11/12/2025,16:00,Jueves,Diciembre 2025,31.6,39.33,37.64,0,,,,,,,,
11/12/2025,17:00,Jueves,Diciembre 2025,29.1,39.66,38.1,0,,,,,,,,
11/12/2025,18:00,Jueves,Diciembre 2025,27.3,39.83,38.29,1,,,,,,,,
11/12/2025,19:00,Jueves,Diciembre 2025,25.1,39.01,37.74,0,,,,,,,,
11/12/2025,20:00,Jueves,Diciembre 2025,24,38.39,37.4,0,,,,,,,,
11/12/2025,21:00,Jueves,Diciembre 2025,21.8,37.78,36.95,0,,,,,,,,
11/12/2025,22:00,Jueves,Diciembre 2025,21,36.9,36.62,0,,,,,,,,
11/12/2025,23:00,Jueves,Diciembre 2025,20,36.44,35.99,0,,,,,,,,
12/12/2025,00:00,Viernes,Diciembre 2025,20,36.88,36.25,0,,,,,,,,
12/12/2025,01:00,Viernes,Diciembre 2025,20.5,37.51,36.71,0,,,,,,,,
12/12/2025,02:00,Viernes,Diciembre 2025,20.8,37.98,36.99,0,,,,,,,,
12/12/2025,03:00,Viernes,Diciembre 2025,21.7,38.56,37.48,0,,,,,,,,
12/12/2025,04:00,Viernes,Diciembre 2025,23.4,39.05,37.83,0,,,,,,,,
12/12/2025,05:00,Viernes,Diciembre 2025,25.4,39.67,38.24,0,,,,,,,,
12/12/2025,06:00,Viernes,Diciembre 2025,27.2,40.03,38.5,0,,,,,,,,
12/12/2025,07:00,Viernes,Diciembre 2025,29.2,40.41,39,0,,,,,,,,
12/12/2025,08:00,Viernes,Diciembre 2025,31.1,40.92,39.37,0,,,,,,,,
12/12/2025,09:00,Viernes,Diciembre 2025,33,41.3,39.76,0,,,,,,,,
12/12/2025,10:00,Viernes,Diciembre 2025,33.7,42,40,0,,,,,,,,
12/12/2025,11:00,Viernes,Diciembre 2025,34.7,42,40,1,,,,,,,,
12/12/2025,12:00,Viernes,Diciembre 2025,34.7,40.69,38.84,0,,,,,,,,
12/12/2025,13:00,Viernes,Diciembre 2025,35,39.66,37.7,0,,,,,,,,
12/12/2025,14:00,Viernes,Diciembre 2025,33.8,38.53,37.18,0,,,,,,,,
12/12/2025,15:00,Viernes,Diciembre 2025,32.9,39.06,37.63,0,,,,,,,,
12/12/2025,16:00,Viernes,Diciembre 2025,31.6,39.52,38,0,,,,,,,,
12/12/2025,17:00,Viernes,Diciembre 2025,29.8,40.01,38.46,0,,,,,,,,
12/12/2025,18:00,Viernes,Diciembre 2025,27.5,40.13,38.65,1,,,,,,,,
12/12/2025,19:00,Viernes,Diciembre 2025,25.8,39.48,38.31,0,,,,,,,,
12/12/2025,20:00,Viernes,Diciembre 2025,24.1,38.92,37.85,0,,,,,,,,
12/12/2025,21:00,Viernes,Diciembre 2025,21.8,38.4,37.22,0,,,,,,,,
12/12/2025,22:00,Viernes,Diciembre 2025,21.5,37.98,36.85,0,,,,,,,,
12/12/2025,23:00,Viernes,Diciembre 2025,20,37.3,36.54,0,,,,,,,,
13/12/2025,00:00,Sábado,Diciembre 2025,20,38.04,36.96,0,,,,,,,,
13/12/2025,01:00,Sábado,Diciembre 2025,20.6,38.5,37.48,0,,,,,,,,
13/12/2025,02:00,Sábado,Diciembre 2025,21.4,38.87,37.82,0,,,,,,,,
13/12/2025,03:00,Sábado,Diciembre 2025,22.1,39.35,38.11,0,,,,,,,,
13/12/2025,04:00,Sábado,Diciembre 2025,23.7,40.05,38.59,0,,,,,,,,
13/12/2025,05:00,Sábado,Diciembre 2025,25.7,40.61,38.93,0,,,,,,,,
13/12/2025,06:00,Sábado,Diciembre 2025,27.4,41.02,39.34,0,,,,,,,,
13/12/2025,07:00,Sábado,Diciembre 2025,29.7,41.75,39.86,0,,,,,,,,
13/12/2025,08:00,Sábado,Diciembre 2025,31.3,42,40,0,,,,,,,,
13/12/2025,09:00,Sábado,Diciembre 2025,32.8,42,40,0,,,,,,,,
13/12/2025,10:00,Sábado,Diciembre 2025,33.9,42,40,0,,,,,,,,
13/12/2025,11:00,Sábado,Diciembre 2025,34.3,42,40,1,,,,,,,,
13/12/2025,12:00,Sábado,Diciembre 2025,35,40.99,38.83,0,,,,,,,,
13/12/2025,13:00,Sábado,Diciembre 2025,35,39.72,37.79,0,,,,,,,,
13/12/2025,14:00,Sábado,Diciembre 2025,34.2,38.86,37.22,0,,,,,,,,
13/12/2025,15:00,Sábado,Diciembre 2025,32.3,39.49,37.51,0,,,,,,,,
13/12/2025,16:00,Sábado,Diciembre 2025,31,39.99,37.92,0,,,,,,,,
13/12/2025,17:00,Sábado,Diciembre 2025,29,40.63,38.16,0,,,,,,,,
13/12/2025,18:00,Sábado,Diciembre 2025,28,40.82,38.34,1,,,,,,,,
13/12/2025,19:00,Sábado,Diciembre 2025,25.3,40.13,37.89,0,,,,,,,,
13/12/2025,20:00,Sábado,Diciembre 2025,23.4,39.34,37.52,0,,,,,,,,
13/12/2025,21:00,Sábado,Diciembre 2025,22.4,38.82,37.17,0,,,,,,,,
13/12/2025,22:00,Sábado,Diciembre 2025,21.3,38.17,36.53,0,,,,,,,,
13/12/2025,23:00,Sábado,Diciembre 2025,20.1,37.53,35.89,0,,,,,,,,
14/12/2025,00:00,Domingo,Diciembre 2025,20.4,38.23,36.1,0,,,,,,,,
14/12/2025,01:00,Domingo,Diciembre 2025,20,38.91,36.59,0,,,,,,,,
14/12/2025,02:00,Domingo,Diciembre 2025,20.8,39.44,37.11,0,,,,,,,,
14/12/2025,03:00,Domingo,Diciembre 2025,22.4,39.9,37.6,0,,,,,,,,
14/12/2025,04:00,Domingo,Diciembre 2025,23.8,40.51,37.84,0,,,,,,,,
14/12/2025,05:00,Domingo,Diciembre 2025,25.1,41.01,38.25,0,,,,,,,,
14/12/2025,06:00,Domingo,Diciembre 2025,27.2,41.71,38.66,0,,,,,,,,
14/12/2025,07:00,Domingo,Diciembre 2025,29.3,42,39.17,0,,,,,,,,
14/12/2025,08:00,Domingo,Diciembre 2025,30,42,39.47,0,,,,,,,,
14/12/2025,09:00,Domingo,Diciembre 2025,32.7,42,39.87,0,,,,,,,,
14/12/2025,10:00,Domingo,Diciembre 2025,34.5,42,40,0,,,,,,,,
14/12/2025,11:00,Domingo,Diciembre 2025,34.9,42,40,1,,,,,,,,
14/12/2025,12:00,Domingo,Diciembre 2025,34.5,41.05,39.34,0,,,,,,,,
14/12/2025,13:00,Domingo,Diciembre 2025,34.3,40.18,38.59,0,,,,,,,,
14/12/2025,14:00,Domingo,Diciembre 2025,34.1,38.69,37.57,0,,,,,,,,
14/12/2025,15:00,Domingo,Diciembre 2025,33.1,39.11,38.06,0,,,,,,,,
14/12/2025,16:00,Domingo,Diciembre 2025,31.4,39.58,38.37,0,,,,,,,,
14/12/2025,17:00,Domingo,Diciembre 2025,29.3,39.98,38.71,0,,,,,,,,
14/12/2025,18:00,Domingo,Diciembre 2025,27.7,40.25,38.82,1,,,,,,,,
14/12/2025,19:00,Domingo,Diciembre 2025,25.2,39.6,38.38,0,,,,,,,,
14/12/2025,20:00,Domingo,Diciembre 2025,24.1,38.89,37.94,0,,,,,,,,
14/12/2025,21:00,Domingo,Diciembre 2025,22.3,38.14,37.29,0,,,,,,,,
14/12/2025,22:00,Domingo,Diciembre 2025,20.6,37.73,36.84,0,,,,,,,,
14/12/2025,23:00,Domingo,Diciembre 2025,20.6,36.96,36.43,0,,,,,,,,
15/12/2025,00:00,Lunes,Diciembre 2025,20.4,37.43,36.68,0,,,,,,,,
15/12/2025,01:00,Lunes,Diciembre 2025,20.5,38.14,37.16,0,,,,,,,,
15/12/2025,02:00,Lunes,Diciembre 2025,21.3,38.73,37.59,0,,,,,,,,
15/12/2025,03:00,Lunes,Diciembre 2025,22.4,39.37,38.02,0,,,,,,,,
15/12/2025,04:00,Lunes,Diciembre 2025,24.2,39.83,38.37,0,,,,,,,,
15/12/2025,05:00,Lunes,Diciembre 2025,25.4,40.19,38.82,0,,,,,,,,
15/12/2025,06:00,Lunes,Diciembre 2025,27.6,40.62,39.27,0,,,,,,,,
15/12/2025,07:00,Lunes,Diciembre 2025,29.2,41.18,39.75,0,,,,,,,,
15/12/2025,08:00,Lunes,Diciembre 2025,31.7,41.8,40,0,,,,,,,,
15/12/2025,09:00,Lunes,Diciembre 2025,33.1,42,40,0,,,,,,,,
15/12/2025,10:00,Lunes,Diciembre 2025,33.7,42,40,0,,,,,,,,
15/12/2025,11:00,Lunes,Diciembre 2025,34.5,42,40,1,,,,,,,,
15/12/2025,12:00,Lunes,Diciembre 2025,34.7,40.98,39.03,0,,,,,,,,
15/12/2025,13:00,Lunes,Diciembre 2025,34.3,39.72,38.36,0,,,,,,,,
15/12/2025,14:00,Lunes,Diciembre 2025,33.8,38.78,37.39,0,,,,,,,,
15/12/2025,15:00,Lunes,Diciembre 2025,32.6,39.19,37.84,0,,,,,,,,
15/12/2025,16:00,Lunes,Diciembre 2025,31.2,39.84,38.22,0,,,,,,,,
15/12/2025,17:00,Lunes,Diciembre 2025,29.9,40.17,38.69,0,,,,,,,,
15/12/2025,18:00,Lunes,Diciembre 2025,27.5,40.44,38.79,1,,,,,,,,
15/12/2025,19:00,Lunes,Diciembre 2025,25.4,39.57,38.43,0,,,,,,,,
15/12/2025,20:00,Lunes,Diciembre 2025,23.4,38.77,37.9,0,,,,,,,,
15/12/2025,21:00,Lunes,Diciembre 2025,22.3,38.32,37.38,0,,,,,,,,
15/12/2025,22:00,Lunes,Diciembre 2025,20.8,37.78,36.99,0,,,,,,,,
15/12/2025,23:00,Lunes,Diciembre 2025,20.2,37.2,36.36,0,,,,,,,,
16/12/2025,00:00,Martes,Diciembre 2025,20.1,37.55,36.66,0,,,,,,,,
16/12/2025,01:00,Martes,Diciembre 2025,20.5,37.97,36.66,0,,,,,,,,
16/12/2025,02:00,Martes,Diciembre 2025,21,38.62,37.36,0,,,,,,,,
16/12/2025,03:00,Martes,Diciembre 2025,22.3,39.22,37.7,0,,,,,,,,
16/12/2025,04:00,Martes,Diciembre 2025,24.2,39.73,37.91,0,,,,,,,,
16/12/2025,05:00,Martes,Diciembre 2025,25.3,40.23,38.12,0,,,,,,,,
16/12/2025,06:00,Martes,Diciembre 2025,27.3,40.91,38.38,0,,,,,,,,
16/12/2025,07:00,Martes,Diciembre 2025,29.6,41.51,38.67,0,,,,,,,,
16/12/2025,08:00,Martes,Diciembre 2025,31.4,42,38.92,0,,,,,,,,
16/12/2025,09:00,Martes,Diciembre 2025,32.7,42,39.17,0,,,,,,,,
16/12/2025,10:00,Martes,Diciembre 2025,34.3,42,39.48,0,,,,,,,,
16/12/2025,11:00,Martes,Diciembre 2025,35,42,39.58,1,,,,,,,,
16/12/2025,12:00,Martes,Diciembre 2025,35,41.2,38.62,0,,,,,,,,
16/12/2025,13:00,Martes,Diciembre 2025,35,39.95,37.55,0,,,,,,,,
16/12/2025,14:00,Martes,Diciembre 2025,34.4,39.09,36.63,0,,,,,,,,
16/12/2025,15:00,Martes,Diciembre 2025,32.5,39.68,36.87,0,,,,,,,,
16/12/2025,16:00,Martes,Diciembre 2025,32.5,40.22,37.12,0,,,,,,,,
16/12/2025,17:00,Martes,Diciembre 2025,30.1,40.78,37.33,0,,,,,,,,
16/12/2025,18:00,Martes,Diciembre 2025,28.3,40.93,37.46,1,,,,,,,,
16/12/2025,19:00,Martes,Diciembre 2025,25.1,40.53,37.03,0,,,,,,,,
16/12/2025,20:00,Martes,Diciembre 2025,23.9,39.64,36.6,0,,,,,,,,
16/12/2025,21:00,Martes,Diciembre 2025,22.1,38.93,36.12,0,,,,,,,,
16/12/2025,22:00,Martes,Diciembre 2025,21,38.1,35.7,0,,,,,,,,
16/12/2025,23:00,Martes,Diciembre 2025,20.4,37.35,35.26,0,,,,,,,,
17/12/2025,00:00,Miércoles,Diciembre 2025,20.2,37.81,35.68,0,,,,,,,,
17/12/2025,01:00,Miércoles,Diciembre 2025,20,38.49,35.91,0,,,,,,,,
17/12/2025,02:00,Miércoles,Diciembre 2025,21.2,38.89,36.15,0,,,,,,,,
17/12/2025,03:00,Miércoles,Diciembre 2025,21.8,39.32,36.42,0,,,,,,,,
17/12/2025,04:00,Miércoles,Diciembre 2025,23.5,39.88,36.69,0,,,,,,,,
17/12/2025,05:00,Miércoles,Diciembre 2025,25.8,40.35,36.91,0,,,,,,,,
17/12/2025,06:00,Miércoles,Diciembre 2025,27.5,40.78,37.43,0,,,,,,,,
17/12/2025,07:00,Miércoles,Diciembre 2025,29.3,41.13,37.87,0,,,,,,,,
17/12/2025,08:00,Miércoles,Diciembre 2025,31.7,41.82,38.3,0,,,,,,,,
17/12/2025,09:00,Miércoles,Diciembre 2025,32.5,42,38.68,0,,,,,,,,
17/12/2025,10:00,Miércoles,Diciembre 2025,34.2,42,38.97,0,,,,,,,,
17/12/2025,11:00,Miércoles,Diciembre 2025,34.5,42,39.07,1,,,,,,,,
17/12/2025,12:00,Miércoles,Diciembre 2025,35,40.57,37.99,0,,,,,,,,
17/12/2025,13:00,Miércoles,Diciembre 2025,34.3,39.27,37.35,0,,,,,,,,
17/12/2025,14:00,Miércoles,Diciembre 2025,33.8,38.29,36.22,0,,,,,,,,
17/12/2025,15:00,Miércoles,Diciembre 2025,33.1,38.61,36.67,0,,,,,,,,
17/12/2025,16:00,Miércoles,Diciembre 2025,31.4,38.98,36.98,0,,,,,,,,
17/12/2025,17:00,Miércoles,Diciembre 2025,29.4,39.53,37.44,0,,,,,,,,
17/12/2025,18:00,Miércoles,Diciembre 2025,27.1,39.79,37.52,1,,,,,,,,
17/12/2025,19:00,Miércoles,Diciembre 2025,25.5,39.37,36.93,0,,,,,,,,
17/12/2025,20:00,Miércoles,Diciembre 2025,23.6,38.9,36.47,0,,,,,,,,
17/12/2025,21:00,Miércoles,Diciembre 2025,22.3,38.39,35.89,0,,,,,,,,
17/12/2025,22:00,Miércoles,Diciembre 2025,21.2,37.52,35.57,0,,,,,,,,
17/12/2025,23:00,Miércoles,Diciembre 2025,20,36.83,35.11,0,,,,,,,,
18/12/2025,00:00,Jueves,Diciembre 2025,20.3,37.45,35.37,0,,,,,,,,
18/12/2025,01:00,Jueves,Diciembre 2025,20.1,37.95,35.58,0,,,,,,,,
18/12/2025,02:00,Jueves,Diciembre 2025,21.2,38.63,36.12,0,,,,,,,,
18/12/2025,03:00,Jueves,Diciembre 2025,21.8,39.35,36.36,0,,,,,,,,
18/12/2025,04:00,Jueves,Diciembre 2025,23.7,39.72,36.65,0,,,,,,,,
18/12/2025,05:00,Jueves,Diciembre 2025,25.4,40.35,37.09,0,,,,,,,,
18/12/2025,06:00,Jueves,Diciembre 2025,27.8,40.93,37.49,0,,,,,,,,
18/12/2025,07:00,Jueves,Diciembre 2025,29.9,41.55,37.81,0,,,,,,,,
18/12/2025,08:00,Jueves,Diciembre 2025,31.3,42,38.04,0,,,,,,,,
18/12/2025,09:00,Jueves,Diciembre 2025,33,42,38.36,0,,,,,,,,
18/12/2025,10:00,Jueves,Diciembre 2025,34.2,42,38.85,0,,,,,,,,
18/12/2025,11:00,Jueves,Diciembre 2025,34.8,42,38.91,1,,,,,,,,
18/12/2025,12:00,Jueves,Diciembre 2025,35,40.61,38.31,0,,,,,,,,
18/12/2025,13:00,Jueves,Diciembre 2025,35,39.72,37.16,0,,,,,,,,
18/12/2025,14:00,Jueves,Diciembre 2025,34,38.39,36.64,0,,,,,,,,
18/12/2025,15:00,Jueves,Diciembre 2025,32.4,38.78,37.03,0,,,,,,,,
18/12/2025,16:00,Jueves,Diciembre 2025,31.2,39.17,37.37,0,,,,,,,,
18/12/2025,17:00,Jueves,Diciembre 2025,29.7,39.65,37.83,0,,,,,,,,
18/12/2025,18:00,Jueves,Diciembre 2025,27.4,39.77,37.95,1,,,,,,,,
18/12/2025,19:00,Jueves,Diciembre 2025,25.7,38.92,37.41,0,,,,,,,,
18/12/2025,20:00,Jueves,Diciembre 2025,23.8,38.02,36.75,0,,,,,,,,
18/12/2025,21:00,Jueves,Diciembre 2025,22.3,37.43,36.17,0,,,,,,,,
18/12/2025,22:00,Jueves,Diciembre 2025,21,36.64,35.74,0,,,,,,,,
18/12/2025,23:00,Jueves,Diciembre 2025,20.7,35.92,35.06,0,,,,,,,,
19/12/2025,00:00,Viernes,Diciembre 2025,20,36.45,35.46,0,,,,,,,,
19/12/2025,01:00,Viernes,Diciembre 2025,20.4,36.99,35.89,0,,,,,,,,
19/12/2025,02:00,Viernes,Diciembre 2025,21.2,37.39,36.36,0,,,,,,,,
19/12/2025,03:00,Viernes,Diciembre 2025,21.9,37.87,36.85,0,,,,,,,,
19/12/2025,04:00,Viernes,Diciembre 2025,24.2,38.34,37.23,0,,,,,,,,
19/12/2025,05:00,Viernes,Diciembre 2025,25.8,38.71,37.49,0,,,,,,,,
19/12/2025,06:00,Viernes,Diciembre 2025,27.1,39.34,37.94,0,,,,,,,,
19/12/2025,07:00,Viernes,Diciembre 2025,29,39.94,38.2,0,,,,,,,,
19/12/2025,08:00,Viernes,Diciembre 2025,31.7,40.45,38.56,0,,,,,,,,
19/12/2025,09:00,Viernes,Diciembre 2025,33.1,41.08,38.8,0,,,,,,,,
19/12/2025,10:00,Viernes,Diciembre 2025,33.9,41.8,39.29,0,,,,,,,,
19/12/2025,11:00,Viernes,Diciembre 2025,34.8,42,39.41,1,,,,,,,,
19/12/2025,12:00,Viernes,Diciembre 2025,35,41.17,38.31,0,,,,,,,,
19/12/2025,13:00,Viernes,Diciembre 2025,34.7,40.04,37.14,0,,,,,,,,
19/12/2025,14:00,Viernes,Diciembre 2025,34.4,39.13,36.28,0,,,,,,,,
19/12/2025,15:00,Viernes,Diciembre 2025,32.8,39.8,36.53,0,,,,,,,,
19/12/2025,16:00,Viernes,Diciembre 2025,31.3,40.39,36.77,0,,,,,,,,
19/12/2025,17:00,Viernes,Diciembre 2025,29.3,40.93,37.24,0,,,,,,,,
19/12/2025,18:00,Viernes,Diciembre 2025,27.5,41.11,37.43,1,,,,,,,,
19/12/2025,19:00,Viernes,Diciembre 2025,26,40.59,36.84,0,,,,,,,,
19/12/2025,20:00,Viernes,Diciembre 2025,24.2,40.17,36.32,0,,,,,,,,
19/12/2025,21:00,Viernes,Diciembre 2025,21.8,39.48,35.9,0,,,,,,,,
19/12/2025,22:00,Viernes,Diciembre 2025,21.3,38.73,35.48,0,,,,,,,,
19/12/2025,23:00,Viernes,Diciembre 2025,20.6,38.18,35.16,0,,,,,,,,
20/12/2025,00:00,Sábado,Diciembre 2025,20.1,38.61,35.58,0,,,,,,,,
20/12/2025,01:00,Sábado,Diciembre 2025,20,39.1,36.01,0,,,,,,,,
20/12/2025,02:00,Sábado,Diciembre 2025,21.5,39.71,36.44,0,,,,,,,,
20/12/2025,03:00,Sábado,Diciembre 2025,22.2,40.34,36.44,0,,,,,,,,
20/12/2025,04:00,Sábado,Diciembre 2025,23.4,40.83,37.23,0,,,,,,,,
20/12/2025,05:00,Sábado,Diciembre 2025,25.6,41.45,37.57,0,,,,,,,,
20/12/2025,06:00,Sábado,Diciembre 2025,27.7,42,37.87,0,,,,,,,,
20/12/2025,07:00,Sábado,Diciembre 2025,29.8,42,38.26,0,,,,,,,,
20/12/2025,08:00,Sábado,Diciembre 2025,30.8,42,38.69,0,,,,,,,,
20/12/2025,09:00,Sábado,Diciembre 2025,32.5,42,38.95,0,,,,,,,,
20/12/2025,10:00,Sábado,Diciembre 2025,33.8,42,39.44,0,,,,,,,,
20/12/2025,11:00,Sábado,Diciembre 2025,34.9,42,39.6,1,,,,,,,,
20/12/2025,12:00,Sábado,Diciembre 2025,34.5,41.07,38.48,0,,,,,,,,
20/12/2025,13:00,Sábado,Diciembre 2025,35,40.09,37.88,0,,,,,,,,
20/12/2025,14:00,Sábado,Diciembre 2025,34.2,38.98,36.85,0,,,,,,,,
20/12/2025,15:00,Sábado,Diciembre 2025,33.1,39.6,37.25,0,,,,,,,,
20/12/2025,16:00,Sábado,Diciembre 2025,31.4,40.27,37.38,0,,,,,,,,
20/12/2025,17:00,Sábado,Diciembre 2025,29.9,40.96,37.74,0,,,,,,,,
20/12/2025,18:00,Sábado,Diciembre 2025,27.6,41.06,37.83,1,,,,,,,,
20/12/2025,19:00,Sábado,Diciembre 2025,25.7,40.55,37.48,0,,,,,,,,
20/12/2025,20:00,Sábado,Diciembre 2025,24.1,40.11,37.06,0,,,,,,,,
20/12/2025,21:00,Sábado,Diciembre 2025,22.3,39.59,36.58,0,,,,,,,,
20/12/2025,22:00,Sábado,Diciembre 2025,21.1,39.08,36.27,0,,,,,,,,
20/12/2025,23:00,Sábado,Diciembre 2025,20,38.26,35.84,0,,,,,,,,
21/12/2025,00:00,Domingo,Diciembre 2025,20,38.68,36.22,0,,,,,,,,
21/12/2025,01:00,Domingo,Diciembre 2025,20.1,39.2,36.61,0,,,,,,,,
21/12/2025,02:00,Domingo,Diciembre 2025,20.6,39.79,36.9,0,,,,,,,,
21/12/2025,03:00,Domingo,Diciembre 2025,22,40.42,37.16,0,,,,,,,,
21/12/2025,04:00,Domingo,Diciembre 2025,23.4,40.9,37.38,0,,,,,,,,
21/12/2025,05:00,Domingo,Diciembre 2025,26,41.5,37.81,0,,,,,,,,
21/12/2025,06:00,Domingo,Diciembre 2025,27.5,42,38.13,0,,,,,,,,
21/12/2025,07:00,Domingo,Diciembre 2025,29.7,42,38.41,0,,,,,,,,
21/12/2025,08:00,Domingo,Diciembre 2025,30.9,42,38.79,0,,,,,,,,
21/12/2025,09:00,Domingo,Diciembre 2025,32.7,42,39.02,0,,,,,,,,
